             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           7406094 general-c fastq-du     jw24  R    1:04:09      1 cpn-k14-27-02
           7406095 general-c fastq-du     jw24  R    1:04:09      1 cpn-k16-26-01
           7406096 general-c fastq-du     jw24  R    1:04:09      1 cpn-k16-29-02
           7403235 general-c fastq-du     jw24  R   17:37:27      1 cpn-k06-40-02
           7403236 general-c fastq-du     jw24  R   17:37:27      1 cpn-k06-40-02
           7406253 general-c snpEff_H paulspur  R      10:29      1 cpn-k14-27-02
           7406225 general-c snpEff_A paulspur  R      14:50      1 cpn-k14-27-02
           7391138 general-c    q3q4d    arall  R 1-20:11:45      6 cpn-k05-20-02,cpn-k05-21-02,cpn-k05-30-[01-02],cpn-k05-31-01,cpn-k05-39-01
           7391140 general-c      q4d    arall  R 1-20:11:45      6 cpn-k05-39-02,cpn-k05-40-[01-02],cpn-k06-11-02,cpn-k06-12-[01-02]
           7391142 general-c    s4asv    arall  R 1-20:11:45      2 cpn-k06-20-02,cpn-k06-21-01
           7391143 general-c    s6asv    arall  R 1-20:11:45      2 cpn-k06-21-02,cpn-k06-30-01
           7404298 general-c rflow_D8 kgvansly  R   15:02:35      1 cpn-f16-37
           7404296 general-c rflow_D2 kgvansly  R   15:05:36      1 cpn-k13-38-02
           7404291 general-c rflow_D1 kgvansly  R   15:06:56      1 cpn-k16-02-01
           7404297 general-c rflow_D1 kgvansly  R   15:04:25      1 cpn-d07-06-01
           7404284 general-c rflow_D1 kgvansly  R   15:17:07      1 cpn-k08-37-02
           7404282 general-c rflow_D1 kgvansly  R   15:18:08      1 cpn-d07-38-02
           7404281 general-c rflow_D1 kgvansly  R   15:18:24      1 cpn-f16-13
           7404280 general-c rflow_D1 kgvansly  R   15:19:56      1 cpn-d16-20
           7404279 general-c rflow_D9 kgvansly  R   15:22:39      1 cpn-d07-13-01
           7404274 general-c     rD12 kgvansly  R   15:30:59      1 cpn-d09-20-01
           7404269 general-c     rD20 kgvansly  R   15:39:49      1 cpn-d16-41
           7404268 general-c     rD16 kgvansly  R   15:40:44      1 cpn-d07-06-02
           7404267 general-c     rD13 kgvansly  R   15:41:03      1 cpn-d07-39-01
           7404265 general-c     rD10 kgvansly  R   15:44:36      1 cpn-d09-09-02
           7404263 general-c     rD11 kgvansly  R   15:44:53      1 cpn-d07-40-02
           7404261 general-c     rD14 kgvansly  R   15:46:58      1 cpn-d07-17-02
           7404260 general-c     rD19 kgvansly  R   15:47:00      1 cpn-d07-19-02
           7406037 general-c     rW87 kgvansly  R    1:21:00      1 cpn-k10-07-02
           7406038 general-c     rW77 kgvansly  R    1:21:00      1 cpn-k10-41-01
           7406039 general-c     rW93 kgvansly  R    1:21:00      1 cpn-k16-28-01
           7406040 general-c     rW69 kgvansly  R    1:21:00      1 cpn-k16-41-01
           7406036 general-c     rW23 kgvansly  R    1:35:38      1 cpn-k11-25-02
           7406035 general-c     rW29 kgvansly  R    1:43:58      1 cpn-k16-30-02
           7406034 general-c     rW15 kgvansly  R    1:50:11      1 cpn-k10-37-02
           7406033 general-c     rW51 kgvansly  R    1:52:13      1 cpn-k10-02-02
           7406028 general-c     rW65 kgvansly  R    1:58:22      1 cpn-k08-05-02
           7406029 general-c     rW81 kgvansly  R    1:58:22      1 cpn-k08-13-02
           7406030 general-c      rW5 kgvansly  R    1:58:22      1 cpn-k10-38-02
           7406031 general-c     rW95 kgvansly  R    1:58:22      1 cpn-k11-34-01
           7406032 general-c     rW13 kgvansly  R    1:58:22      1 cpn-k13-16-02
           7406025 general-c     rW63 kgvansly  R    2:00:23      1 cpn-d14-18
           7406026 general-c     rW85 kgvansly  R    2:00:23      1 cpn-k13-34-01
           7406027 general-c     rW99 kgvansly  R    2:00:23      1 cpn-k16-30-01
           7392205 general-c Ori-RCM- zhixuanc  R 1-20:05:41      2 cpn-k13-05-02,cpn-k13-06-01
           7392210 general-c Ori-RCM- zhixuanc  R 1-20:05:41      2 cpn-k14-26-[01-02]
           7400089 general-c Weak-Ref zhixuanc  R   23:42:13     10 cpn-k11-26-02,cpn-k11-27-02,cpn-k11-41-02,cpn-k13-07-[01-02],cpn-k13-08-01,cpn-k14-14-02,cpn-k14-15-01,cpn-k14-16-01,cpn-k16-34-02
           7402350       viz          hrajabza  R   21:19:16      1 viz-f11-22
           7405748 general-c   splrpm yiqichen  R    7:18:43      4 cpn-k10-24-02,cpn-k10-29-01,cpn-k11-36-02,cpn-k13-08-02
           7405816 general-c c4_dr_r1  xliang5  R    7:12:37      4 cpn-k10-34-02,cpn-k11-28-02,cpn-k11-29-01,cpn-k11-38-02
           7405731 general-c 18s0.042  xliang5  R    7:10:35      2 cpn-k13-24-01,cpn-k13-30-01
           7405843 general-c  dpkf100 yiqichen  R    6:34:05      4 cpn-k08-08-01,cpn-k08-35-02,cpn-k11-30-02,cpn-k14-27-01
           7397512 general-c  wpkt320 karneshj  R 1-18:56:57      1 cpn-d07-05-02
           7397514 general-c  wpkt325 karneshj  R 1-18:56:57      1 cpn-d07-28-02
           7405162 general-c   nvt125 karneshj  R   13:14:13      1 cpn-k16-37-01
           7405163 general-c   nvt130 karneshj  R   13:14:13      1 cpn-k16-37-01
           7405164 general-c   nvt135 karneshj  R   13:14:13      1 cpn-k16-37-01
           7405165 general-c   nvt140 karneshj  R   13:14:13      1 cpn-k16-37-01
           7405166 general-c   nvt145 karneshj  R   13:14:13      1 cpn-k16-37-01
           7405167 general-c   nvt150 karneshj  R   13:14:13      1 cpn-k16-37-01
           7405150 general-c  nvt97.2 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405151 general-c  nvt97.6 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405152 general-c    nvt98 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405153 general-c  nvt98.4 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405154 general-c  nvt98.8 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405155 general-c  nvt99.2 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405156 general-c  nvt99.6 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405157 general-c   nvt100 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405158 general-c   nvt105 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405159 general-c   nvt110 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405160 general-c   nvt115 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405161 general-c   nvt120 karneshj  R   13:14:46      1 cpn-k13-29-02
           7405137 general-c  nvt92.4 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405139 general-c  nvt92.8 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405140 general-c  nvt93.2 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405141 general-c  nvt93.6 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405142 general-c    nvt94 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405143 general-c  nvt94.4 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405144 general-c  nvt94.8 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405145 general-c  nvt95.2 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405146 general-c  nvt95.6 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405147 general-c    nvt96 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405148 general-c  nvt96.4 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405149 general-c  nvt96.8 karneshj  R   13:15:59      1 cpn-k14-23-02
           7405125 general-c  nvt87.6 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405126 general-c    nvt88 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405127 general-c  nvt88.4 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405128 general-c  nvt88.8 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405129 general-c  nvt89.2 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405130 general-c  nvt89.6 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405131 general-c    nvt90 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405132 general-c  nvt90.4 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405133 general-c  nvt90.8 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405134 general-c  nvt91.2 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405135 general-c  nvt91.6 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405136 general-c    nvt92 karneshj  R   13:17:06      1 cpn-k08-16-01
           7405124 general-c  nvt87.2 karneshj  R   13:18:06      1 cpn-f16-38
           7405122 general-c  nvt86.4 karneshj  R   13:18:10      1 cpn-f16-38
           7405123 general-c  nvt86.8 karneshj  R   13:18:10      1 cpn-f16-38
           7405119 general-c  nvt85.2 karneshj  R   13:18:15      1 cpn-f16-10
           7405120 general-c  nvt85.6 karneshj  R   13:18:15      1 cpn-f16-10
           7405121 general-c    nvt86 karneshj  R   13:18:15      1 cpn-f16-10
           7405118 general-c  nvt84.8 karneshj  R   13:18:17      1 cpn-d16-35
           7405115 general-c  nvt83.8 karneshj  R   13:18:20      1 cpn-d15-40
           7405116 general-c    nvt84 karneshj  R   13:18:20      1 cpn-d15-40
           7405117 general-c  nvt84.4 karneshj  R   13:18:20      1 cpn-d15-40
           7405113 general-c  nvt83.4 karneshj  R   13:18:24      1 cpn-d15-40
           7405114 general-c  nvt83.6 karneshj  R   13:18:24      1 cpn-d15-40
           7405110 general-c  nvt82.8 karneshj  R   13:18:28      1 cpn-d15-40
           7405111 general-c    nvt83 karneshj  R   13:18:28      1 cpn-d15-40
           7405112 general-c  nvt83.2 karneshj  R   13:18:28      1 cpn-d15-40
           7405109 general-c  nvt82.6 karneshj  R   13:18:31      1 cpn-d16-11
           7405106 general-c    nvt82 karneshj  R   13:18:34      1 cpn-d15-21
           7405107 general-c  nvt82.2 karneshj  R   13:18:34      1 cpn-d15-21
           7405108 general-c  nvt82.4 karneshj  R   13:18:34      1 cpn-d16-11
           7405104 general-c  nvt81.6 karneshj  R   13:18:36      1 cpn-d15-15
           7405105 general-c  nvt81.8 karneshj  R   13:18:36      1 cpn-d15-21
           7405100 general-c  nvt80.8 karneshj  R   13:18:40      1 cpn-d15-11
           7405101 general-c    nvt81 karneshj  R   13:18:40      1 cpn-d15-11
           7405102 general-c  nvt81.2 karneshj  R   13:18:40      1 cpn-d15-15
           7405103 general-c  nvt81.4 karneshj  R   13:18:40      1 cpn-d15-15
           7405098 general-c  nvt80.4 karneshj  R   13:18:44      1 cpn-d15-10
           7405099 general-c  nvt80.6 karneshj  R   13:18:44      1 cpn-d15-10
           7405095 general-c  nvt79.8 karneshj  R   13:18:47      1 cpn-d15-08
           7405096 general-c    nvt80 karneshj  R   13:18:47      1 cpn-d15-08
           7405097 general-c  nvt80.2 karneshj  R   13:18:47      1 cpn-d15-09
           7405092 general-c  nvt79.2 karneshj  R   13:18:49      1 cpn-d15-06
           7405093 general-c  nvt79.4 karneshj  R   13:18:49      1 cpn-d15-07
           7405094 general-c  nvt79.6 karneshj  R   13:18:49      1 cpn-d15-07
           7405088 general-c  nvt78.6 karneshj  R   13:18:53      1 cpn-d15-05
           7405090 general-c  nvt78.8 karneshj  R   13:18:53      1 cpn-d15-05
           7405091 general-c    nvt79 karneshj  R   13:18:53      1 cpn-d15-06
           7405085 general-c    nvt78 karneshj  R   13:18:56      1 cpn-d14-39
           7405086 general-c  nvt78.2 karneshj  R   13:18:56      1 cpn-d14-39
           7405087 general-c  nvt78.4 karneshj  R   13:18:56      1 cpn-d15-01
           7405082 general-c  nvt77.4 karneshj  R   13:18:59      1 cpn-d14-33
           7405083 general-c  nvt77.6 karneshj  R   13:18:59      1 cpn-d14-33
           7405084 general-c  nvt77.8 karneshj  R   13:18:59      1 cpn-d14-33
           7405079 general-c  nvt76.8 karneshj  R   13:19:03      1 cpn-d14-31
           7405080 general-c    nvt77 karneshj  R   13:19:03      1 cpn-d14-32
           7405081 general-c  nvt77.2 karneshj  R   13:19:03      1 cpn-d14-32
           7405077 general-c  nvt76.4 karneshj  R   13:19:07      1 cpn-d14-31
           7405078 general-c  nvt76.6 karneshj  R   13:19:07      1 cpn-d14-31
           7405075 general-c    nvt76 karneshj  R   13:19:08      1 cpn-d14-29
           7405076 general-c  nvt76.2 karneshj  R   13:19:08      1 cpn-d14-31
           7405072 general-c  nvt75.4 karneshj  R   13:19:10      1 cpn-d14-28
           7405073 general-c  nvt75.6 karneshj  R   13:19:10      1 cpn-d14-29
           7405074 general-c  nvt75.8 karneshj  R   13:19:10      1 cpn-d14-29
           7405068 general-c  nvt74.6 karneshj  R   13:19:13      1 cpn-d14-11
           7405069 general-c  nvt74.8 karneshj  R   13:19:13      1 cpn-d14-17
           7405070 general-c    nvt75 karneshj  R   13:19:13      1 cpn-d14-17
           7405071 general-c  nvt75.2 karneshj  R   13:19:13      1 cpn-d14-17
           7405065 general-c    nvt74 karneshj  R   13:19:15      1 cpn-d14-02
           7405066 general-c  nvt74.2 karneshj  R   13:19:15      1 cpn-d14-02
           7405067 general-c  nvt74.4 karneshj  R   13:19:15      1 cpn-d14-11
           7405063 general-c  nvt73.6 karneshj  R   13:19:19      1 cpn-d09-34-01
           7405064 general-c  nvt73.8 karneshj  R   13:19:19      1 cpn-d09-34-01
           7405060 general-c    nvt73 karneshj  R   13:19:22      1 cpn-d09-28-02
           7405061 general-c  nvt73.2 karneshj  R   13:19:22      1 cpn-d09-28-02
           7405062 general-c  nvt73.4 karneshj  R   13:19:22      1 cpn-d09-28-02
           7405058 general-c  nvt72.6 karneshj  R   13:19:24      1 cpn-d09-26-02
           7405059 general-c  nvt72.8 karneshj  R   13:19:24      1 cpn-d09-26-02
           7405054 general-c  nvt71.8 karneshj  R   13:19:28      1 cpn-d09-24-02
           7405055 general-c    nvt72 karneshj  R   13:19:28      1 cpn-d09-25-01
           7405056 general-c  nvt72.2 karneshj  R   13:19:28      1 cpn-d09-25-01
           7405057 general-c  nvt72.4 karneshj  R   13:19:28      1 cpn-d09-25-01
           7405053 general-c  nvt71.6 karneshj  R   13:19:32      1 cpn-d09-24-02
           7405050 general-c    nvt71 karneshj  R   13:19:33      1 cpn-d09-08-01
           7405051 general-c  nvt71.2 karneshj  R   13:19:33      1 cpn-d09-24-01
           7405052 general-c  nvt71.4 karneshj  R   13:19:33      1 cpn-d09-24-01
           7405047 general-c  nvt70.4 karneshj  R   13:19:36      1 cpn-d09-07-02
           7405048 general-c  nvt70.6 karneshj  R   13:19:36      1 cpn-d09-07-02
           7405049 general-c  nvt70.8 karneshj  R   13:19:36      1 cpn-d09-08-01
           7405025 general-c    nvt66 karneshj  R   13:19:38      1 cpn-d07-04-01
           7405026 general-c  nvt66.2 karneshj  R   13:19:38      1 cpn-d07-04-02
           7405027 general-c  nvt66.4 karneshj  R   13:19:38      1 cpn-d07-04-02
           7405028 general-c  nvt66.6 karneshj  R   13:19:38      1 cpn-d07-05-01
           7405029 general-c  nvt66.8 karneshj  R   13:19:38      1 cpn-d07-05-02
           7405030 general-c    nvt67 karneshj  R   13:19:38      1 cpn-d07-05-02
           7405031 general-c  nvt67.2 karneshj  R   13:19:38      1 cpn-d07-08-02
           7405032 general-c  nvt67.4 karneshj  R   13:19:38      1 cpn-d07-08-02
           7405033 general-c  nvt67.6 karneshj  R   13:19:38      1 cpn-d07-09-01
           7405034 general-c  nvt67.8 karneshj  R   13:19:38      1 cpn-d07-09-01
           7405035 general-c    nvt68 karneshj  R   13:19:38      1 cpn-d07-24-02
           7405036 general-c  nvt68.2 karneshj  R   13:19:38      1 cpn-d07-24-02
           7405037 general-c  nvt68.4 karneshj  R   13:19:38      1 cpn-d07-24-02
           7405038 general-c  nvt68.6 karneshj  R   13:19:38      1 cpn-d07-25-01
           7405039 general-c  nvt68.8 karneshj  R   13:19:38      1 cpn-d07-25-01
           7405040 general-c    nvt69 karneshj  R   13:19:38      1 cpn-d07-25-02
           7405041 general-c  nvt69.2 karneshj  R   13:19:38      1 cpn-d07-25-02
           7405042 general-c  nvt69.4 karneshj  R   13:19:38      1 cpn-d07-26-01
           7405043 general-c  nvt69.6 karneshj  R   13:19:38      1 cpn-d07-26-02
           7405044 general-c  nvt69.8 karneshj  R   13:19:38      1 cpn-d07-26-02
           7405045 general-c    nvt70 karneshj  R   13:19:38      1 cpn-d07-28-01
           7405046 general-c  nvt70.2 karneshj  R   13:19:38      1 cpn-d07-28-01
           7397517 general-c  wpkt330 karneshj  R 1-18:56:57      1 cpn-d07-28-02
           7397519 general-c  wpkt335 karneshj  R 1-18:56:57      1 cpn-d07-28-02
           7397521 general-c  wpkt340 karneshj  R 1-18:56:57      1 cpn-d07-28-02
           7397549 general-c  wpkt415 karneshj  R 1-18:54:54      1 cpn-d14-29
           7397551 general-c  wpkt420 karneshj  R 1-18:54:54      1 cpn-d14-29
           7397552 general-c  wpkt425 karneshj  R 1-18:54:54      1 cpn-d14-29
           7397553 general-c  wpkt430 karneshj  R 1-18:54:54      1 cpn-d14-29
           7397555 general-c  wpkt435 karneshj  R 1-18:54:54      1 cpn-d14-35
           7397558 general-c  wpkt440 karneshj  R 1-18:54:54      1 cpn-d14-35
           7397560 general-c  wpkt445 karneshj  R 1-18:54:54      1 cpn-d14-35
           7397561 general-c  wpkt450 karneshj  R 1-18:54:54      1 cpn-d14-35
           7397563 general-c  wpkt455 karneshj  R 1-18:54:54      1 cpn-d14-39
           7397564 general-c  wpkt460 karneshj  R 1-18:54:54      1 cpn-d14-39
           7397565 general-c  wpkt465 karneshj  R 1-18:54:54      1 cpn-d15-01
           7397567 general-c  wpkt470 karneshj  R 1-18:54:54      1 cpn-d15-01
           7397568 general-c  wpkt475 karneshj  R 1-18:54:54      1 cpn-d15-01
           7397570 general-c  wpkt480 karneshj  R 1-18:54:54      1 cpn-d15-01
           7397572 general-c  wpkt485 karneshj  R 1-18:54:54      1 cpn-d15-01
           7397573 general-c  wpkt490 karneshj  R 1-18:54:54      1 cpn-d15-01
           7397574 general-c  wpkt495 karneshj  R 1-18:54:54      1 cpn-d15-01
           7397576 general-c  wpkt500 karneshj  R 1-18:54:54      1 cpn-d15-05
           7397523 general-c  wpkt345 karneshj  R 1-18:56:57      1 cpn-d09-20-02
           7397525 general-c  wpkt350 karneshj  R 1-18:56:57      1 cpn-d09-20-02
           7397528 general-c  wpkt355 karneshj  R 1-18:56:57      1 cpn-d09-20-02
           7397530 general-c  wpkt360 karneshj  R 1-18:56:57      1 cpn-d09-20-02
           7397532 general-c  wpkt365 karneshj  R 1-18:56:57      1 cpn-d09-28-02
           7397534 general-c  wpkt370 karneshj  R 1-18:56:57      1 cpn-d14-06
           7397535 general-c  wpkt375 karneshj  R 1-18:56:57      1 cpn-d14-06
           7397537 general-c  wpkt380 karneshj  R 1-18:56:57      1 cpn-d14-06
           7397538 general-c  wpkt385 karneshj  R 1-18:56:57      1 cpn-d14-06
           7397541 general-c  wpkt390 karneshj  R 1-18:56:57      1 cpn-d14-06
           7397543 general-c  wpkt395 karneshj  R 1-18:56:57      1 cpn-d14-06
           7397544 general-c  wpkt400 karneshj  R 1-18:56:57      1 cpn-d14-06
           7397546 general-c  wpkt405 karneshj  R 1-18:56:57      1 cpn-d14-06
           7397548 general-c  wpkt410 karneshj  R 1-18:56:57      1 cpn-d14-11
           7397502 general-c  wpkt300 karneshj  R 1-18:59:02      1 cpn-d07-05-01
           7397504 general-c  wpkt305 karneshj  R 1-18:59:02      1 cpn-d07-05-01
           7397506 general-c  wpkt310 karneshj  R 1-18:59:02      1 cpn-d07-05-01
           7397509 general-c  wpkt315 karneshj  R 1-18:59:02      1 cpn-d07-05-02
           7402370 general-c Weak-Ref zhixuanc  R   20:19:55     10 cpn-k07-02-01,cpn-k07-04-[01-02],cpn-k07-07-02,cpn-k07-12-[01-02],cpn-k07-13-01,cpn-k08-03-01,cpn-k11-24-02,cpn-k14-14-01
           7401011 general-c BVO222-e pasumart  R   23:27:13      2 cpn-k10-03-01,cpn-k13-19-02
           7390113 general-c bp_mut19 sushreet  R 1-19:59:39      4 cpn-k13-25-[01-02],cpn-k13-26-[01-02]
           7390938 general-c bp_mut19 sushreet  R 1-19:41:32      4 cpn-k13-12-02,cpn-k13-13-01,cpn-k13-15-02,cpn-k13-17-01
           7390118 general-c bp_mut19 sushreet  R 1-19:59:39      4 cpn-k14-28-02,cpn-k14-29-[01-02],cpn-k16-38-01
           7402975 general-c joint_10 erasmuso  R   18:06:54      1 cpn-d09-08-02
           7402976 general-c joint_11 erasmuso  R   18:06:54      1 cpn-d09-17-01
           7402979 general-c joint_12 erasmuso  R   18:06:54      1 cpn-d09-17-02
           7402986 general-c joint_13 erasmuso  R   18:06:54      1 cpn-d09-38-02
           7402989 general-c joint_14 erasmuso  R   18:06:30      1 cpn-d09-10-02
           7402990 general-c joint_15 erasmuso  R   18:06:30      1 cpn-k08-02-01
           7402992 general-c joint_16 erasmuso  R   18:06:30      1 cpn-k11-27-01
           7402994 general-c joint_17 erasmuso  R   18:04:34      1 cpn-d07-07-02
           7402995 general-c joint_18 erasmuso  R   18:04:03      1 cpn-k07-06-02
           7402997 general-c joint_19 erasmuso  R   18:03:40      1 cpn-d15-36
           7402972 general-c  joint_8 erasmuso  R   18:23:01      1 cpn-d14-07
           7402974 general-c  joint_9 erasmuso  R   18:21:00      1 cpn-d16-14
           7402971 general-c  joint_7 erasmuso  R   18:25:01      1 cpn-d14-09
           7402967 general-c  joint_5 erasmuso  R   18:35:04      1 cpn-d09-06-01
           7402969 general-c  joint_6 erasmuso  R   18:35:04      1 cpn-d09-11-01
           7402966 general-c  joint_4 erasmuso  R   18:39:05      1 cpn-k08-07-01
           7402958 general-c  joint_1 erasmuso  R   18:41:05      1 cpn-d15-39
           7402959 general-c  joint_2 erasmuso  R   18:41:05      1 cpn-d16-23
           7402962 general-c  joint_3 erasmuso  R   18:41:05      1 cpn-d16-25
           7397408 general-c bp_mdd_c sushreet  R   21:44:09      4 cpn-k08-18-01,cpn-k08-23-02,cpn-k08-24-01,cpn-k10-28-01
           7397582 general-c bp_mdg_c sushreet  R   21:44:09      4 cpn-k10-35-[01-02],cpn-k10-36-02,cpn-k16-27-02
           7397632 general-c bp_mdg_c sushreet  R   21:44:06      4 cpn-k07-08-02,cpn-k07-13-02,cpn-k08-01-01,cpn-k08-05-01
           7397666 general-c bp_mdg_c sushreet  R   21:44:06      4 cpn-k08-06-[01-02],cpn-k08-07-02,cpn-k08-14-01
           7397704 general-c bp_mde_c sushreet  R   21:44:06      4 cpn-k08-14-02,cpn-k08-16-02,cpn-k08-17-[01-02]
           7396299 general-c bp_mut19 sushreet  R   23:21:09      4 cpn-k14-05-02,cpn-k14-06-02,cpn-k14-08-01,cpn-k14-12-01
           7397790 general-c bp_mut19 sushreet  R   21:44:06      4 cpn-k08-23-01,cpn-k08-24-02,cpn-k10-27-01,cpn-k10-28-02
           7397369 general-c bp_mdg_c sushreet  R   22:09:27      4 cpn-k10-13-01,cpn-k10-41-02,cpn-k14-16-02,cpn-k16-24-02
           7396849 general-c bp_mde_c sushreet  R   23:17:01      4 cpn-k14-05-01,cpn-k16-17-01,cpn-k16-19-02,cpn-k16-23-01
           7396851 general-c bp_mde_c sushreet  R   23:16:57      4 cpn-k10-23-02,cpn-k10-24-01,cpn-k10-26-02,cpn-k16-17-02
           7397099 general-c bp_mdd_c sushreet  R   22:30:53      4 cpn-f16-[11,15-17]
           7396848 general-c bp_mde_c sushreet  R   23:19:10      4 cpn-k07-03-02,cpn-k07-08-01,cpn-k10-26-01,cpn-k11-23-01
           7397130 general-c bp_mdd_c sushreet  R   22:30:53      4 cpn-f16-[23,27,31-32]
           7397073 general-c bp_mdd_c sushreet  R   22:37:07      4 cpn-f16-[18,24-25,29]
           7397064 general-c bp_mdd_c sushreet  R   22:43:26      4 cpn-f16-[05-06,30,34]
           7396857 general-c bp_mdg_c sushreet  R   23:13:34      4 cpn-k07-05-[01-02],cpn-k13-04-02,cpn-k14-13-01
           7396988 general-c bp_mut19 sushreet  R   23:08:16      4 cpn-k08-04-01,cpn-k14-12-02,cpn-k14-17-01,cpn-k14-18-01
           7396947 general-c bp_mut19 sushreet  R   23:09:40      4 cpn-k08-12-01,cpn-k10-14-02,cpn-k10-16-02,cpn-k10-25-02
           7396969 general-c bp_mut19 sushreet  R   23:09:40      4 cpn-k10-27-02,cpn-k10-29-02,cpn-k13-17-02,cpn-k13-23-01
           7402985 general-c BVO222-h pasumart  R   18:02:19      2 cpn-k07-07-01,cpn-k13-36-02
           7402130 general-c BVO222-e pasumart  R   22:28:28      2 cpn-d15-02,cpn-d16-33
           7402133 general-c BVO222-h pasumart  R   22:28:28      2 cpn-d07-14-02,cpn-d07-16-02
           7404495 general-c     2768 yudhajit  R       4:02      1 cpn-d16-12
           7404494 general-c     2767 yudhajit  R      40:27      1 cpn-d16-15
           7404489 general-c     2763 yudhajit  R    1:20:59      1 cpn-k10-07-02
           7404491 general-c     2764 yudhajit  R    1:20:59      1 cpn-k10-41-01
           7404492 general-c     2765 yudhajit  R    1:20:59      1 cpn-k16-28-01
           7404493 general-c     2766 yudhajit  R    1:20:59      1 cpn-k16-41-01
           7404488 general-c     2762 yudhajit  R    1:25:10      1 cpn-d16-16
           7404486 general-c     2760 yudhajit  R    1:35:37      1 cpn-d15-33
           7404487 general-c     2761 yudhajit  R    1:35:37      1 cpn-k11-25-02
           7404485 general-c     2759 yudhajit  R    1:43:57      1 cpn-k16-30-02
           7404484 general-c     2758 yudhajit  R    1:50:10      1 cpn-k10-37-02
           7404483 general-c     2757 yudhajit  R    1:52:12      1 cpn-k10-02-02
           7404479 general-c     2754 yudhajit  R    1:58:21      1 cpn-k08-05-02
           7404480 general-c     2755 yudhajit  R    1:58:21      1 cpn-k08-13-02
           7404482 general-c     2756 yudhajit  R    1:58:21      1 cpn-k10-38-02
           7404476 general-c     2751 yudhajit  R    2:02:25      1 cpn-d16-15
           7404477 general-c     2752 yudhajit  R    2:00:23      1 cpn-k13-34-01
           7404478 general-c     2753 yudhajit  R    2:00:23      1 cpn-k16-30-01
           7404474 general-c     2749 yudhajit  R    2:20:38      1 cpn-k10-30-01
           7404475 general-c     2750 yudhajit  R    2:20:38      1 cpn-k10-30-01
           7404472 general-c     2747 yudhajit  R    2:36:51      1 cpn-d16-16
           7404473 general-c     2748 yudhajit  R    2:34:49      1 cpn-d16-29
           7404471 general-c     2746 yudhajit  R    3:03:11      1 cpn-k06-30-02
           7404468 general-c     2744 yudhajit  R    3:17:24      1 cpn-k16-19-01
           7404470 general-c     2745 yudhajit  R    3:17:24      1 cpn-k16-19-01
           7404467 general-c     2743 yudhajit  R    3:23:28      1 cpn-d16-30
           7404466 general-c     2742 yudhajit  R    3:31:35      1 cpn-d16-28
           7404462 general-c     2738 yudhajit  R    3:55:54      1 cpn-k14-41-02
           7404463 general-c     2739 yudhajit  R    3:55:54      1 cpn-k14-41-02
           7404464 general-c     2740 yudhajit  R    3:55:54      1 cpn-k16-25-01
           7404465 general-c     2741 yudhajit  R    3:55:54      1 cpn-k16-25-01
           7404461 general-c     2737 yudhajit  R    4:04:01      1 cpn-d14-37
           7404459 general-c     2735 yudhajit  R    4:14:09      1 cpn-d16-29
           7404460 general-c     2736 yudhajit  R    4:14:09      1 cpn-d16-31
           7404458 general-c     2734 yudhajit  R    4:36:29      1 cpn-k16-27-01
           7404454 general-c     2731 yudhajit  R    4:42:33      1 cpn-k10-37-01
           7404455 general-c     2732 yudhajit  R    4:42:33      1 cpn-k10-37-01
           7404456 general-c     2733 yudhajit  R    4:40:32      1 cpn-k11-29-02
           7404453 general-c     2730 yudhajit  R    4:46:37      1 cpn-d09-26-02
           7404452 general-c     2729 yudhajit  R    4:48:39      1 cpn-d16-30
