             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           7348947 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
           7348949 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
           7348951 general-c QM_HBD27 yudhajit PD       0:00      1 (Priority)
           7348952 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348953 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348954 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348956 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348957 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348958 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348959 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348960 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348961 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348962 general-c QM_HBD28 yudhajit PD       0:00      1 (Priority)
           7348963 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348964 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348965 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348966 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348969 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348971 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348972 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348973 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348974 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348975 general-c QM_HBD29 yudhajit PD       0:00      1 (Priority)
           7348976 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348977 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348978 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348979 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348980 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348981 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348982 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348983 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348986 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348987 general-c QM_HBD30 yudhajit PD       0:00      1 (Priority)
           7348988 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348989 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348990 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348991 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348992 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348994 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348995 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348996 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348997 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348998 general-c QM_HBD31 yudhajit PD       0:00      1 (Priority)
           7348999 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7349000 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7349001 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7349002 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7349003 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7349004 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7349005 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7349006 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7349007 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7349008 general-c QM_HBD32 yudhajit PD       0:00      1 (Priority)
           7349010 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7349011 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7349012 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7349013 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7349014 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7349015 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7349016 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7349017 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7349018 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7349019 general-c QM_HBD33 yudhajit PD       0:00      1 (Priority)
           7349020 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7349021 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7349022 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7349023 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7349024 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7349025 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7349026 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7349027 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7349029 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7349031 general-c QM_HBD34 yudhajit PD       0:00      1 (Priority)
           7349032 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7349033 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7349035 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7349036 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7349037 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7349038 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7349040 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7349041 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7349042 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7349043 general-c QM_HBD35 yudhajit PD       0:00      1 (Priority)
           7349045 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7349046 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7349048 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7349049 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7349050 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7349051 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7349052 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7349053 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7349054 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7349055 general-c QM_HBD36 yudhajit PD       0:00      1 (Priority)
           7349056 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7349057 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7349058 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7349060 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7349061 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7349062 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7349063 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7349064 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7349065 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7349066 general-c QM_HBD37 yudhajit PD       0:00      1 (Priority)
           7349067 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7349068 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7349069 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7349070 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7349071 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7349072 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7349073 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7349074 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7349075 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7349077 general-c QM_HBD38 yudhajit PD       0:00      1 (Priority)
           7349078 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7349079 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7349080 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7349081 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7349082 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7349083 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7349084 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7349085 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7349086 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7349088 general-c QM_HBD39 yudhajit PD       0:00      1 (Priority)
           7349089 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7349090 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7349091 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7349092 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7349093 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7349094 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7349095 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7349096 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7349097 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7349098 general-c QM_HBD40 yudhajit PD       0:00      1 (Priority)
           7349099 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7349100 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7349101 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7349102 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7349103 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7349104 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7349105 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7349106 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7349107 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7349108 general-c QM_HBD41 yudhajit PD       0:00      1 (Priority)
           7349109 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7349110 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7349111 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7349112 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7349113 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7349114 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7349115 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7349116 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7349117 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7349118 general-c QM_HBD42 yudhajit PD       0:00      1 (Priority)
           7349119 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7349120 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7349121 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7349122 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7349123 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7349124 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7349125 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7349126 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7349127 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7349128 general-c QM_HBD43 yudhajit PD       0:00      1 (Priority)
           7349129 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7349130 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7349131 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7349132 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7349133 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7349134 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7349136 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7349137 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7349138 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7349139 general-c QM_HBD44 yudhajit PD       0:00      1 (Priority)
           7349140 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7349141 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7349142 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7349143 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7349144 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7349145 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7349146 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7349147 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7349148 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7349149 general-c QM_HBD45 yudhajit PD       0:00      1 (Priority)
           7349150 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7349151 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7349152 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7349153 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7349154 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7349155 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7349156 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7349157 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7349158 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7349159 general-c QM_HBD46 yudhajit PD       0:00      1 (Priority)
           7349161 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7349162 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7349163 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7349165 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7349166 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7349167 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7349168 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7349169 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7349170 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7349171 general-c QM_HBD47 yudhajit PD       0:00      1 (Priority)
           7349172 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7349173 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7349174 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7349175 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7349176 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7349177 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7349178 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7349179 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7349180 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7349181 general-c QM_HBD48 yudhajit PD       0:00      1 (Priority)
           7349182 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7349183 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7349184 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7349185 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7349186 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7349187 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7349188 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7349189 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7349190 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7349191 general-c QM_HBD49 yudhajit PD       0:00      1 (Priority)
           7349192 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7349193 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7349194 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7349195 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7349196 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7349197 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7349198 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7349199 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7349200 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7349201 general-c QM_HBD50 yudhajit PD       0:00      1 (Priority)
           7349202 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7349203 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7349204 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7349205 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7349206 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7349207 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7349209 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7349210 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7349211 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7349213 general-c QM_HBD51 yudhajit PD       0:00      1 (Priority)
           7349214 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7349215 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7349216 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7349217 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7349218 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7349219 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7349220 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7349221 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7349222 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7349223 general-c QM_HBD52 yudhajit PD       0:00      1 (Priority)
           7349224 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7349225 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7349226 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7349227 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7349228 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7349229 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7349230 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7349231 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7349232 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7349233 general-c QM_HBD53 yudhajit PD       0:00      1 (Priority)
           7349234 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7349235 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7349236 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7349237 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7349238 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7349239 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7349240 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7349241 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7349242 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7349243 general-c QM_HBD54 yudhajit PD       0:00      1 (Priority)
           7349244 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7349245 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7349246 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7349247 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7349248 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7349249 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7349250 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7349251 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7349252 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7349253 general-c QM_HBD55 yudhajit PD       0:00      1 (Priority)
           7349254 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7349255 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7349256 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7349257 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7349258 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7349259 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7349260 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7349261 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7349262 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7349263 general-c QM_HBD56 yudhajit PD       0:00      1 (Priority)
           7349264 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7349265 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7349266 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7349267 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7349268 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7349269 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7349270 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7349271 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7349272 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7349273 general-c QM_HBD57 yudhajit PD       0:00      1 (Priority)
           7349274 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7349275 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7349276 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7349277 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7349278 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7349279 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7349281 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7349282 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7349283 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7349284 general-c QM_HBD58 yudhajit PD       0:00      1 (Priority)
           7349285 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7349286 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7349287 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7349288 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7349289 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7349290 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7349291 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7349292 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7349293 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7349294 general-c QM_HBD59 yudhajit PD       0:00      1 (Priority)
           7349295 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7349296 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7349297 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7349298 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7349299 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7349300 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7349301 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7349302 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7349303 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7349304 general-c QM_HBD60 yudhajit PD       0:00      1 (Priority)
           7349305 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7349306 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7349307 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7349308 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7349309 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7349310 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7349311 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7349312 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7349313 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7349314 general-c QM_HBD61 yudhajit PD       0:00      1 (Priority)
           7349315 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7349316 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7349317 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7349318 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7349319 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7349320 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7349321 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7349322 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7349323 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7349324 general-c QM_HBD62 yudhajit PD       0:00      1 (Priority)
           7349325 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7349326 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7349327 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7349328 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7349329 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7349330 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7349331 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7349332 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7349333 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7349334 general-c QM_HBD63 yudhajit PD       0:00      1 (Priority)
           7349335 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7349336 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7349337 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7349338 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7349339 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7349340 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7349341 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7349342 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7349343 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7349344 general-c QM_HBD64 yudhajit PD       0:00      1 (Priority)
           7349345 general-c QM_HBD65 yudhajit PD       0:00      1 (Priority)
           7345115  largemem     mc_y  kghosh3  R   15:43:52      1 cpn-f07-26
           7345114  largemem     mc_x  kghosh3  R 1-01:51:20      1 cpn-f07-13
           7345113  largemem       mc  kghosh3  R 1-05:03:54      1 cpn-f07-22
           7339770  largemem FISBATCH  hwang48  R 2-07:29:49      1 cpn-f07-30
           7339769  largemem FISBATCH  hwang48  R 2-07:31:18      1 cpn-k07-34
           7342663  largemem FISBATCH  hwang48  R 2-01:51:19      1 cpn-f07-05
           7345319  largemem GATK_FB2 tianying  R 1-04:28:10      1 cpn-k07-26
           7341202  largemem acetone- adamphil  R 2-03:55:06      1 cpn-k06-24
           7342650       gpu 4t_4_r30   hanwen  R   19:57:05      1 cpn-k05-31-01
           7347089       gpu  Gf_24_4   hanwen  R   19:07:15      1 cpn-k05-12-02
           7347078       gpu  Gf_26_4   hanwen  R   19:44:44      1 cpn-k06-31-01
           7349212       gpu  Gf_25_4   hanwen  R       6:13      1 cpn-k06-21-02
